ph,calcium_mol_m3,inorganic_carbon_mol_m3,alpha_co2,alpha_hco3,alpha_co3,calcite_saturation
8.0,0.01,1034.059401551527,0.02059162234668289,0.974295203739238,0.00511317391407925,15.958649930098757
8.0,0.01,1672.957402162304,0.02059162234668289,0.974295203739238,0.00511317391407925,25.818769684814182
8.0,0.01,2706.601250615082,0.02059162234668289,0.974295203739238,0.00511317391407925,41.771006379444685
8.0,0.01,4378.886348428621,0.02059162234668289,0.974295203739238,0.00511317391407925,67.5794003839717
8.0,0.01,7084.399908592763,0.02059162234668289,0.974295203739238,0.00511317391407925,109.33362042492091
8.0,0.01,11461.526532397798,0.02059162234668289,0.974295203739238,0.00511317391407925,176.885862959741
8.0,0.01,18543.079463021615,0.02059162234668289,0.974295203739238,0.00511317391407925,286.1755459428699
8.0,0.01,30000.0,0.02059162234668289,0.974295203739238,0.00511317391407925,462.99032452547766
8.0,0.01632934121627178,0.0,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0
8.0,0.01632934121627178,0.01,0.02059162234668289,0.974295203739238,0.00511317391407925,0.00025194451314492313
8.0,0.01632934121627178,0.01617854254457877,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0004076095024788324
8.0,0.01632934121627178,0.026174523886674537,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0006594527677428377
8.0,0.01632934121627178,0.04234656482846575,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0010668984659067727
8.0,0.01632934121627178,0.06851057006940962,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0017260862221418548
8.0,0.01632934121627178,0.11084011726212886,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0027925559380533238
8.0,0.01632934121627178,0.17932315527714526,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0045179485051911805
8.0,0.01632934121627178,0.29011872968794,0.02059162234668289,0.974295203739238,0.00511317391407925,0.007309382210545158
8.0,0.01632934121627178,0.4693698211235485,0.02059162234668289,0.974295203739238,0.00511317391407925,0.01182551510678921
8.0,0.01632934121627178,0.7593719620188658,0.02059162234668289,0.974295203739238,0.00511317391407925,0.01913195992667482
8.0,0.01632934121627178,1.2285531594682475,0.02059162234668289,0.974295203739238,0.00511317391407925,0.03095272276348847
8.0,0.01632934121627178,1.9876199558733711,0.02059162234668289,0.974295203739238,0.00511317391407925,0.050076994209965
8.0,0.01632934121627178,3.2156794018551147,0.02059162234668289,0.974295203739238,0.00511317391407925,0.08101727813305444
8.0,0.01632934121627178,5.202500601263859,0.02059162234668289,0.974295203739238,0.00511317391407925,0.13107414811215926
8.0,0.01632934121627178,8.416887731574398,0.02059162234668289,0.974295203739238,0.00511317391407925,0.21205886817269876
8.0,0.01632934121627178,13.617297625821951,0.02059162234668289,0.974295203739238,0.00511317391407925,0.34308034206872284
8.0,0.01632934121627178,22.030802898155194,0.02059162234668289,0.974295203739238,0.00511317391407925,0.5550539910367471
8.0,0.01632934121627178,35.64262819790331,0.02059162234668289,0.974295203739238,0.00511317391407925,0.8979964608526257
8.0,0.01632934121627178,57.66457767003818,0.02059162234668289,0.974295203739238,0.00511317391407925,1.4528273946785373
8.0,0.01632934121627178,93.29288231498796,0.02059162234668289,0.974295203739238,0.00511317391407925,2.3504629814736253
8.0,0.01632934121627178,150.93428656394133,0.02059162234668289,0.974295203739238,0.00511317391407925,3.8027065345228506
8.0,0.01632934121627178,244.18967766103688,0.02059162234668289,0.974295203739238,0.00511317391407925,6.152224945332565
8.0,0.01632934121627178,395.0633088986062,0.02059162234668289,0.974295203739238,0.00511317391407925,9.953403302188173
