capsule_calcium_lactate_mol_m3,spore_density_rel,active_density_rel,lactate_mol_m3,oxygen_mol_m3,calcium_mol_m3,inorganic_carbon_mol_m3,hydrated_carbon_mol_m3,portlandite_mol_m3,calcite_mol_m3,csh_volume_fraction,biomass_carbon_mol_m3,ammonium_mol_m3,solid_fraction,healing_ratio,aperture_mm,porosity,permeability_ratio,transmissivity_ratio,sorptivity_ratio,x_mm,y_mm,time_d
0.002267648703199895,1.7396638398975673e-07,2.374349186040027e-07,476.6816089215414,0.05080746876939071,243.21642631884333,1.769765034143114e-05,1.7697643619334932e-05,4999.999595474023,0.00030446338766757116,4.77789363813149e-09,2.3645229662076904e-06,0.0,1.6022468042244193e-08,1.6022468042244193e-08,0.2999999951932596,0.17999999711595574,0.9999999448983424,0.9999999519325967,0.9999999724491708,78.57142857142857,0.075,7.0
19.551249364529458,0.0020371068107656394,0.0013571139910553102,736.0409423362244,0.022863693294624156,361.9000484455477,4.2874896562707556e-05,4.287488027754122e-05,4999.999315167566,0.08608569254541415,4.119411874709295e-05,0.007476941595430067,0.0,4.437347302798727e-05,4.437347302798727e-05,0.2999866879580916,0.17999201277485496,0.9998474073287053,0.999866885487844,0.9999237007535651,85.71428571428572,0.075,7.0
5094.4311244523105,0.6901963933005831,0.17186509265330308,921.4356661005755,0.013760122751895332,447.37978831311216,3.0310946691958122e-05,3.0310935178955226e-05,4999.997455003414,0.3996453472290257,0.010733871620005466,0.03479150761010809,0.0,0.010748631495984646,0.010748631495984646,0.2967754105512046,0.17806524633072277,0.9635472049505567,0.9680994629266635,0.9816044034897952,92.85714285714286,0.075,7.0
30.06808153526996,0.0030947088827379533,0.0021227193919012427,771.2245840152636,0.02632206079337462,383.1841690069204,1.1595947714947922e-05,1.1595943310460624e-05,4999.998991493172,0.12950166407182812,6.335288851199187e-05,0.011283314301358004,0.0,6.813570035767108e-05,6.813570035767108e-05,0.29997955928989267,0.1799877355739356,0.9997657003767401,0.9997956068260316,0.9998828433255268,100.0,0.075,7.0
3.2458921638718393e-07,1.0409872666507272e-11,5.0126880023514975e-11,86.004400155401,0.20856500018006985,42.30962264290895,0.0009628387395918799,0.0009628387085336183,4999.996604550524,0.07040579295691153,6.839034413901921e-13,4.787245185213341e-10,0.0,2.6002580857850316e-06,2.6002580857850316e-06,0.2999992199225743,0.17999953195354454,0.9999910576791886,0.9999921992460268,0.9999955288295986,0.0,0.15,7.0
6.670252860919344,0.00026803153469014547,0.0010804827175635613,274.6658474572278,0.12093943892812017,133.7753727917544,6.765562499844715e-05,6.765560942687884e-05,4999.997936491159,0.246065527134225,1.4054098707592303e-05,0.01876660931348257,0.0,2.3141897898636757e-05,2.3141897898636757e-05,0.29999305743063037,0.17999583445837825,0.9999204168380702,0.999930575912934,0.9999602076273186,7.142857142857143,0.15,7.0
395.8571208309671,0.04664853059547939,0.020846558611687112,505.8064253094648,0.04761744453338314,242.61424203007434,8.819608413051395e-05,8.819605093692758e-05,4999.996379480037,0.5506415138016266,0.0008340635904310969,0.0466776035584589,0.0,0.0008544001225815442,0.0008544001225815442,0.29974367996322554,0.17984620797793532,0.9970649523858596,0.997438989007252,0.9985313977967141,14.285714285714286,0.15,7.0
503.7380524956381,0.0623799584637096,0.02322037411399659,600.7771117264359,0.029055941780230354,289.45263429284637,5.9777136358225676e-05,5.977711366230725e-05,4999.997343943596,0.40302453957573026,0.0010613667068040088,0.034504952385027814,0.0,0.0010762513845863195,0.0010762513845863195,0.2996771245846241,0.17980627475077446,0.9963039097398452,0.9967747195507292,0.9981502440714249,21.42857142857143,0.15,7.0
85.66735495607395,0.009157187583782289,0.0055690047074796615,521.1674568256589,0.03118188102846245,257.14420993730573,3.076179733910069e-05,3.076178565512967e-05,4999.998247589335,0.23594621186519962,0.00018049952343261944,0.020317634833110134,0.0,0.00018921359166595194,0.00018921359166595194,0.2999432359225002,0.17996594155350013,0.9993494495586857,0.9994324666235779,0.9996746718601436,28.571428571428573,0.15,7.0
2.6540238520534873,0.000226465469538453,0.0002454438413747174,495.67369795409013,0.03454199242898092,246.8496929676647,1.776899812973856e-05,1.7768991380550762e-05,4999.999444779152,0.024319001620945403,5.591978889976164e-06,0.001960472408393963,0.0,6.490138846926496e-06,6.490138846926496e-06,0.2999980529583459,0.17999883177500756,0.9999776804421412,0.9999805297098248,0.9999888401587995,35.714285714285715,0.15,7.0
473.6476067601808,0.05924602903187668,0.021173188854892604,569.6477954247193,0.021840486848659014,279.10912689364886,4.440657944199878e-05,4.44065625750538e-05,4999.997935821799,0.30571798369931724,0.0009979666973382074,0.026568832002137156,0.0,0.0010092576070292463,0.0010092576070292463,0.2996972227178912,0.17981833363073474,0.9965336802234848,0.9969752819536334,0.9982653355814198,42.85714285714286,0.15,7.0
315.359570518655,0.03819710099687951,0.015444223880368157,494.9751462564568,0.0280835519542697,245.22348899485905,4.862072280212739e-05,4.862070433452465e-05,4999.997904502701,0.2992087408040238,0.0006644567492216808,0.026037988006011502,0.0,0.0006755072567198278,0.0006755072567198278,0.29979734782298406,0.17987840869379043,0.9976789490942494,0.9979748468517614,0.9988388003548166,50.0,0.15,7.0
0.01919742419709621,1.4295868999421665e-06,2.0264987848073175e-06,348.58736986165945,0.053886014941945094,180.06167243783165,2.2843385267371504e-05,2.2843376590771474e-05,4999.999450397218,0.0005185558038493599,4.044861570065326e-08,1.773586969054626e-05,0.0,5.960014444024385e-08,5.960014444024385e-08,0.29999998211995665,0.179999989271974,0.9999997950336659,0.9999998211995772,0.9999998975168277,57.142857142857146,0.15,7.0
3.376951784289216e-12,2.338979735710844e-16,3.7345578203710557e-16,293.13808326045466,0.0624193530710889,156.209920667117,2.5164345889244318e-05,2.516433633107412e-05,4999.999422969269,0.00014596709823602106,7.115174596340447e-18,3.063462258876158e-15,0.0,5.390920436797395e-09,5.390920436797395e-09,0.29999999838272384,0.17999999902963432,0.9999999814604937,0.9999999838272386,0.9999999907302468,64.28571428571429,0.15,7.0
2.7047544361161005e-11,1.8908208123625703e-15,2.997675598161286e-15,332.90661695859563,0.06141322672945885,176.0483621019491,2.2501866208612444e-05,2.250185766173156e-05,4999.999490863503,0.00014486301396981973,5.698867286979372e-17,2.657053569893962e-14,0.0,5.350143965806366e-09,5.350143965806366e-09,0.2999999983949568,0.17999999903697408,0.9999999816007246,0.9999999839495681,0.9999999908003623,71.42857142857143,0.15,7.0
0.0603393624473498,4.632177899796837e-06,6.312970629989771e-06,476.68153500623094,0.05080738324570232,243.2163920439373,1.7697760753704847e-05,1.7697754031566695e-05,4999.99959212473,0.000987982080958905,1.2713391433130138e-07,6.277058273930409e-05,0.0,1.6362249873673527e-07,1.6362249873673527e-07,0.2999999509132504,0.17999997054795022,0.9999994372983556,0.999999509132584,0.9999997186491383,78.57142857142857,0.15,7.0
389.5761425487555,0.048538660792018594,0.017646739361215354,736.0792076563113,0.02280324907263533,361.9168829965479,4.309737746635164e-05,4.30973610966804e-05,4999.998022175713,0.2907472900534675,0.0008208296860201214,0.025322110307850882,0.0,0.0008315676915348271,0.0008315676915348271,0.29975052969253957,0.1798503178155237,0.997143302059721,0.9975073708648393,0.9985706294798186,85.71428571428572,0.15,7.0
920.5624020867843,0.12001065360462798,0.03599146862029552,921.3172748058906,0.013830478623546685,447.32748746921754,3.0225924302029588e-05,3.0225912821320738e-05,4999.998055922599,0.2987607906350589,0.0019396078582308285,0.02602257173327607,0.0,0.0019506418218382868,0.0019506418218382868,0.2994148074534485,0.17964888447206911,0.9933086509998802,0.9941594821228376,0.9966487099273647,92.85714285714286,0.15,7.0
5.390910348878989,0.0005096403841402708,0.00044038016326404213,771.2240263492786,0.02632497996284798,383.1839252164283,1.1595935502659867e-05,1.1595931098177207e-05,4999.999532106732,0.03782531408770386,1.1358547831196259e-05,0.0032621816373567774,0.0,1.2755528801146298e-05,1.2755528801146298e-05,0.29999617334135964,0.1799977040048158,0.9999561341512596,0.9999617339017048,0.9999780668350979,100.0,0.15,7.0
1.810413286528221e-06,5.806160789932276e-11,2.7958528767042574e-10,86.00439849370852,0.2085649941402762,42.30962181529289,0.000962838770481621,0.0009628387394233509,4999.9966045671,0.07040528863368092,3.8145071200340325e-12,2.6701109370365118e-09,0.0,2.6002425905035626e-06,2.6002425905035626e-06,0.29999921992722284,0.1799995319563337,0.9999910577324768,0.9999921992925124,0.9999955288562428,0.0,0.22499999999999998,7.0
37.203683284125674,0.002186163648158311,0.004683289493010358,274.66658392989484,0.12091239583705625,133.77564338674327,6.77465413816584e-05,6.774652577555889e-05,4999.99587241064,0.5979312273134991,7.838746867072086e-05,0.04941119627563543,0.0,0.00010047052511168155,0.00010047052511168155,0.2999698588424665,0.17998191530547988,0.9996545244479571,0.9996986187066301,0.9998272473022313,7.142857142857143,0.22499999999999998,7.0
2207.9137412387745,0.28742340248366066,0.08676440500187736,505.8575412673803,0.04745361884024053,242.63656409740918,8.863803748723856e-05,8.863800412578066e-05,4999.995176958663,0.7554680685148054,0.00465203318438252,0.06452060870363224,0.0,0.004679934460038105,0.004679934460038105,0.29859601966198857,0.17915761179719314,0.984003023114181,0.9860257994806108,0.9919692652064281,14.285714285714286,0.22499999999999998,7.0
2809.6252651847662,0.3731241474085057,0.10264007838384556,600.8424682424777,0.02894682741244284,289.4813741149113,6.006525124865309e-05,6.0065228443299706e-05,4999.996459864172,0.5542379744279471,0.005919828173172055,0.04767216956485007,0.0,0.00594029753137234,0.00594029753137234,0.2982179107405883,0.17893074644435297,0.9797280258308213,0.9822847591940871,0.9898121164295886,21.42857142857143,0.22499999999999998,7.0
477.8141410871939,0.058384704705016194,0.022804413742572024,521.1784439209074,0.031150486833328377,257.1490177027574,3.090890379828758e-05,3.090889205844112e-05,4999.99746547669,0.3726458515790772,0.0010067455076654065,0.032185385210261784,0.0,0.0010205082265150043,0.0010205082265150043,0.2996938475320455,0.17981630851922728,0.9964950908579474,0.9969415985687811,0.9982460071835737,28.571428571428573,0.22499999999999998,7.0
14.802956481428424,0.0013545022240912402,0.001243858905633822,495.6740114905167,0.034539871714908396,246.84982804327723,1.7769079422672678e-05,1.7769072673453998e-05,4999.999064817749,0.09420033111192881,3.1189553963253364e-05,0.0080769524379848,0.0,3.466860160899746e-05,3.466860160899746e-05,0.2999895994195173,0.17999375965171038,0.9998807791958614,0.9998959978008674,0.9999403878211247,35.714285714285715,0.22499999999999998,7.0
2641.7942344334656,0.35208311816470833,0.09516884956454633,569.709215927071,0.021767464276802474,279.1361904042354,4.462715116373796e-05,4.462713421301324e-05,4999.997272673371,0.42331853898109284,0.005566211313128353,0.03680776733855727,0.0,0.005581845497733204,0.005581845497733204,0.29832544635068003,0.178995267810408,0.980942423422556,0.9833477605907266,0.9904253749892296,42.85714285714286,0.22499999999999998,7.0
1758.9344552339685,0.23097814059712757,0.06695129207082218,495.0158698183892,0.028012852298614648,245.24138903860276,4.8883129626669986e-05,4.888311105939731e-05,4999.997238821833,0.4246453778137953,0.003706042180031556,0.036964649236713505,0.0,0.003721725368025915,0.003721725368025915,0.2988834823895922,0.17933008943375534,0.9872625510024603,0.9888763260645569,0.9936108649780659,50.0,0.22499999999999998,7.0
0.10707463488892996,7.980860050164795e-06,1.1292121259276466e-05,348.5873273503486,0.05388597553320714,180.06165339407033,2.2844659039817355e-05,2.284465036273351e-05,4999.999445239986,0.0014386060480505217,2.2560426406398849e-07,9.862644817649089e-05,0.0,2.7873548903469983e-07,2.7873548903469983e-07,0.2999999163793533,0.17999994982761197,0.9999990414222015,0.999999163793766,0.9999995207109859,57.142857142857146,0.22499999999999998,7.0
1.8835124734858072e-11,1.304578148908686e-15,2.0829691054380984e-15,293.1380832484317,0.062419353060801194,156.2099206617538,2.5164346016953562e-05,2.5164336458783318e-05,4999.999422969269,0.00014596709823717718,3.968525747268647e-17,1.7086620550394497e-14,0.0,5.390920469410176e-09,5.390920469410176e-09,0.29999999838272384,0.17999999902963432,0.9999999814604937,0.9999999838272386,0.9999999907302468,64.28571428571429,0.22499999999999998,7.0
1.5085908960362254e-10,1.0546151716706615e-14,1.6719692019472352e-14,332.9066169210914,0.061413226702623704,176.04836208452417,2.2501866238508804e-05,2.250185769162791e-05,4999.999490863503,0.000144863014025332,3.1785729573295315e-16,1.4819854883395777e-13,0.0,5.350144228725193e-09,5.350144228725193e-09,0.2999999983949567,0.17999999903697403,0.9999999816007239,0.9999999839495675,0.999999990800362,71.42857142857143,0.22499999999999998,7.0
0.33654592165466757,2.5918982278497827e-05,3.5082697025562764e-05,476.6814349293444,0.05080727606125794,243.2163457113011,1.7697850276437543e-05,1.7697843554265383e-05,4999.999580732328,0.00421442506602747,7.090959969875017e-07,0.000346274245949836,0.0,8.647449785893411e-07,8.647449785893411e-07,0.2999997405765064,0.17999984434590385,0.9999970261242641,0.9999974057673074,0.9999985130610266,78.57142857142857,0.22499999999999998,7.0
2167.970766605788,0.28799661616525635,0.07909916087755862,736.1295268665209,0.022732260838402588,361.9390361683001,4.3335922128979394e-05,4.333590566870176e-05,4999.997373105032,0.40771024851750337,0.004567874079792059,0.03551196540438872,0.0,0.004582931812217279,0.004582931812217279,0.2986251204563348,0.1791750722738009,0.9843326261072203,0.9863141180988079,0.9921353869846696,85.71428571428572,0.22499999999999998,7.0
74.64958070751766,0.008722166766412345,0.004054627104133024,921.2281506124041,0.013893623872557229,447.2881384805638,3.008392637788534e-05,3.0083914951111545e-05,4999.998926570918,0.14874577553066007,0.00015728527802756013,0.012969369891995874,0.0,0.00016277882177699173,0.00016277882177699173,0.2999511663534669,0.17997069981208014,0.9994403178692114,0.9995117430211905,0.9997201197681336,92.85714285714286,0.22499999999999998,7.0
0.20259930555989517,1.855533651817282e-05,1.7389237980577948e-05,771.2235951180797,0.02632726398942217,383.1837368034007,1.1595915750418802e-05,1.1595911345943643e-05,4999.999678455615,0.0021955360859789584,4.2687296835639973e-07,0.00014303678792400832,0.0,5.079594630736571e-07,5.079594630736571e-07,0.2999998476121611,0.17999990856729664,0.9999982531161686,0.9999984761223849,0.9999991265577028,100.0,0.22499999999999998,7.0
2.1165875684705e-06,6.788089684820114e-11,3.2686831677326375e-10,86.00439757383705,0.20856499035299325,42.309621355671865,0.0009628387894964839,0.0009628387584382082,4999.996604432845,0.07040511126114155,4.459610637076682e-12,3.1216759261309154e-09,0.0,2.600236684807223e-06,2.600236684807223e-06,0.29999921992899453,0.17999953195739674,0.9999910577527867,0.9999921993102291,0.9999955288663979,0.0,0.3,7.0
43.495512392919665,0.0026720771139972193,0.005293137389041634,274.66700419029695,0.12089742346950305,133.7757987407402,6.780224880379175e-05,6.780223317653381e-05,4999.995684622828,0.6293365147600768,9.164423557147485e-05,0.052143913426792636,0.0,0.00011488716576303954,0.00011488716576303954,0.2999655338502711,0.17997932031016264,0.9996049591199055,0.9996553780983771,0.9998024600489367,7.142857142857143,0.3,7.0
2581.312682433395,0.3379579837837338,0.09940528854431172,505.88673616518764,0.047366671394028004,242.64932599032662,8.885361170440567e-05,8.885357826106373e-05,4999.995059323533,0.7750214543640346,0.005438777808054268,0.06621959172288104,0.0,0.005467401237870057,0.005467401237870057,0.29835977962863897,0.1790158677771834,0.9813303873820229,0.9836873102811156,0.9906212128669681,14.285714285714286,0.3,7.0
3284.7847243513984,0.4379377285583529,0.11820777830703054,600.8798274206262,0.028888761124627214,289.4978103993461,6.02043180428584e-05,6.020429518468312e-05,4999.996377229543,0.5680901931985379,0.006920980315409341,0.0488759133517419,0.0,0.006941961269784855,0.006941961269784855,0.29791741161906454,0.17875044697143871,0.9763405034711913,0.9793183541306095,0.9880994400722992,21.42857142857143,0.3,7.0
558.6213261856788,0.06891250512010076,0.02595614800685797,521.1847021325518,0.03113324109935035,257.1517573840053,3.099001750448132e-05,3.099000573382544e-05,4999.997402662101,0.38468949477587144,0.0011770047436098976,0.03323599101472887,0.0,0.001191212263534135,0.001191212263534135,0.29964263632093974,0.17978558179256385,0.995909718246059,0.9964306184790537,0.9979527635344566,28.571428571428573,0.3,7.0
17.30640948028251,0.0016005069820599117,0.001431864634848849,495.67419092907,0.034538679053130836,246.8499053859132,1.7769129499260723e-05,1.776912275002302e-05,4999.999004047301,0.10456363895685446,3.6464282866238755e-05,0.008983058822209263,0.0,4.0326072709748277e-05,4.0326072709748277e-05,0.29998790217818705,0.17999274130691223,0.9998613249076729,0.9998790266603815,0.9999306600498221,35.714285714285715,0.3,7.0
3088.5703704604202,0.4131188926130794,0.10971000223410743,569.7443141961381,0.021728294394542103,279.15166023416214,4.4736431523654476e-05,4.4736414531421816e-05,4999.997211897221,0.43351119837782554,0.006507560321455737,0.0376935602832009,0.0,0.00652357094579556,0.00652357094579556,0.2980429287162613,0.1788257572297568,0.9777543803051669,0.9805566804728032,0.9888146339456991,42.85714285714286,0.3,7.0
2056.402717217132,0.27139049380622343,0.07686313012283545,495.03910966283945,0.0279746328132816,245.25160802067586,4.901857751897681e-05,4.901855890025698e-05,4999.997172536334,0.4357120208687092,0.00433280227495708,0.037926164799441754,0.0,0.004348894181031428,0.004348894181031428,0.2986953317456906,0.17921719904741434,0.9851281997482741,0.9870099738485827,0.992536246062719,50.0,0.3,7.0
0.12518293076551318,9.332318474732514e-06,1.3199234788002535e-05,348.58730373439835,0.053885952297270126,180.06164280992627,2.2845301528349285e-05,2.2845292851021403e-05,4999.999444677972,0.0016279486735948985,2.637581066517059e-07,0.00011523483478252666,0.0,3.2388221591341264e-07,3.2388221591341264e-07,0.29999990283533523,0.17999994170120112,0.9999988861616281,0.9999990283536669,0.999999443080659,57.142857142857146,0.3,7.0
2.2020491763426065e-11,1.5252063784147282e-15,2.435237603884111e-15,293.13808324101564,0.062419353054395894,156.2099206584445,2.5164346116047923e-05,2.5164336557877638e-05,4999.999422969269,0.00014596709823733653,4.639676655230401e-17,1.9976283265730908e-14,0.0,5.39092047612757e-09,5.39092047612757e-09,0.29999999838272384,0.17999999902963432,0.9999999814604937,0.9999999838272386,0.9999999907302468,64.28571428571429,0.3,7.0
1.7637214442793174e-10,1.2329700509190701e-14,1.954730035252514e-14,332.9066168983859,0.061413226685868176,176.0483620739768,2.2501866256240446e-05,2.250185770935955e-05,4999.999490863496,0.00014486301404815962,3.716128276909479e-16,1.7326165708454525e-13,0.0,5.350144283323804e-09,5.350144283323804e-09,0.29999999839495667,0.17999999903697403,0.9999999816007239,0.9999999839495671,0.999999990800362,71.42857142857143,0.3,7.0
0.39346204483215336,3.032215895422508e-05,4.098522287502929e-05,476.6813786781638,0.05080721430975169,243.21631965306932,1.7697900713416714e-05,1.7697893991225395e-05,4999.9995783243,0.004870430008641865,8.290172098513261e-07,0.0004039245231417283,0.0,1.008894051634329e-06,1.008894051634329e-06,0.2999996973317845,0.1799998183990707,0.9999965303932908,0.9999969733208987,0.9999982651951407,78.57142857142857,0.3,7.0
2534.5759318108667,0.33800819555416006,0.09110462697276865,736.1582547536151,0.02269409888374245,361.95168781388736,4.3455535245145836e-05,4.3455518739435565e-05,4999.997311923823,0.41796837907061446,0.005340304343821805,0.03640298298199481,0.0,0.005355740933991253,0.005355740933991253,0.2983932777198026,0.17903596663188157,0.9817090252714362,0.9840186754570185,0.9908123057731147,85.71428571428572,0.3,7.0
47.41556159342874,0.005411997005396532,0.0027287400132264034,921.1833816275765,0.013925737750539601,447.2683745675035,3.001316133524997e-05,3.0013149935354855e-05,4999.999140702544,0.11946022862022501,9.990370632188035e-05,0.010396417849637535,0.0,0.0001043156635011754,0.0001043156635011754,0.2999687053009496,0.17998122318056978,0.9996413044361406,0.9996870856536342,0.9998206361323718,92.85714285714286,0.3,7.0
0.0015984826886596749,1.461905467833365e-07,1.3749712881400794e-07,771.2233753785365,0.02632841732385291,383.1836407937342,1.159590203143771e-05,1.1595897626967762e-05,4999.999680375651,0.0005655010762558198,3.3679732923504398e-09,1.1361247994833103e-06,0.0,2.4253305273571333e-08,2.4253305273571333e-08,0.2999999927240084,0.17999999563440505,0.9999999165922944,0.999999927240086,0.9999999582961463,100.0,0.3,7.0
6.485770899532339e-11,4.3901508567896295e-16,2.2960529387400244e-14,123.9212826646252,0.20642276067972914,59.17366817606619,0.000940516092631902,0.0009405160700515116,4999.995294377013,0.1428270085807832,3.3912008821987207e-16,7.492191227366132e-13,0.0,5.274949271602585e-06,5.274949271602585e-06,0.2999984175152185,0.1799990505091311,0.9999818594449423,0.9999841752356603,0.9999909296813358,0.0,0.0,14.0
0.0013328148229751688,1.2263800648607175e-08,6.803547374455375e-07,376.4604984371165,0.1134933143776136,179.3260482111685,7.086048716077152e-05,7.086047037186136e-05,4999.998539592042,0.06350086505647896,6.968859790910693e-09,3.394411769865781e-05,0.0,2.3522104578799527e-06,2.3522104578799527e-06,0.2999992943368626,0.17999957660211757,0.9999919107155503,0.9999929433852252,0.9999959553495955,7.142857142857143,0.0,14.0
0.0790980865980344,3.0862376713863086e-06,2.30381597748255e-05,639.5654101942888,0.039783572222912275,303.4731467621906,7.702918531247168e-05,7.702915636009121e-05,4999.999307624111,0.03895944022607112,4.135784399520305e-07,0.0007108579020233608,0.0,1.8524454502703913e-06,1.8524454502703913e-06,0.29999944426636493,0.17999966655981894,0.9999936294102253,0.9999944426739439,0.9999968147000395,14.285714285714286,0.0,14.0
0.1006542866157986,6.602967355676561e-06,2.1236154430092464e-05,784.156879276073,0.02307577049335963,374.4124216022602,4.83150906725394e-05,4.831507233021683e-05,4999.999480725019,0.020085710462650223,5.262888727586652e-07,0.00042651910536412247,0.0,1.268103077372771e-06,1.268103077372771e-06,0.2999996195690768,0.17999977174144607,0.9999956389697627,0.9999961956955923,0.999997819482504,21.42857142857143,0.0,14.0
0.0171176000237561,1.0927897849575114e-06,3.6353379202032765e-06,781.5157804305585,0.02551837920639857,379.1835038177747,3.1561538394933445e-05,3.156152640719546e-05,4999.999378002057,0.008406520750122212,8.950242184143806e-08,7.164347342802968e-05,0.0,3.9997570658882067e-07,3.9997570658882067e-07,0.299999880007288,0.1799999280043728,0.9999986244745036,0.9999988000733603,0.9999993122370153,28.571428571428573,0.0,14.0
0.0005303130787247297,3.187448611072194e-08,1.1746453752372031e-07,790.2228396835807,0.029062115599795484,387.65479353302754,1.2217163742808504e-05,1.2217159102373185e-05,4999.999335438365,0.0039685911537240375,2.772836426495573e-09,2.465968589363676e-06,0.0,1.493425729370721e-07,1.493425729370721e-07,0.2999999551972281,0.17999997311833688,0.999999486407349,0.999999551972348,0.9999997432036416,35.714285714285715,0.0,14.0
0.09464177210662428,7.677234677010957e-06,1.679184577042749e-05,848.3067460112184,0.016613504797844268,416.86181730249524,3.523714257154941e-05,3.523712918743042e-05,4999.999535268004,0.00570323534390569,4.948513693013373e-07,0.0002488984392474229,0.0,7.05485740350029e-07,7.05485740350029e-07,0.2999997883542779,0.17999987301256673,0.9999975738195526,0.999997883544272,0.9999987869090405,42.85714285714286,0.0,14.0
0.06301348973094428,4.534947277507577e-06,1.2275537277719848e-05,797.4001426312088,0.022524324720686953,397.4583178220221,4.444583225228316e-05,4.4445815370428557e-05,4999.999463409203,0.004373436818080884,3.294772591819531e-07,0.00021091503399841305,0.0,4.909989320482187e-07,4.909989320482187e-07,0.29999985270032037,0.17999991162019222,0.9999983114437729,0.999998527003927,0.9999991557215301,50.0,0.0,14.0
3.8359282723362476e-06,1.4996786170449572e-10,1.084411831253951e-09,700.7975730062036,0.050941903416363926,357.7492541723422,1.270497262311683e-05,1.2704967797388744e-05,4999.999270056018,0.0007547986734168544,2.0056834480748765e-11,3.114298579381411e-08,0.0,2.7896610098836972e-08,2.7896610098836972e-08,0.2999999916310169,0.1799999949786102,0.9999999040628812,0.9999999163101719,0.9999999520314394,57.142857142857146,0.0,14.0
6.747647335745555e-16,2.138860892908106e-20,2.0811069036747622e-19,678.9840382444552,0.06003470524151371,350.9248799670804,1.1907890629836968e-05,1.1907886106864435e-05,4999.999221077504,0.0003846505105531571,3.528127643145106e-21,6.53727056439035e-18,0.0,1.4206080141952896e-08,1.4206080141952896e-08,0.299999995738176,0.17999999744290557,0.9999999511449452,0.9999999573817603,0.9999999755724723,64.28571428571429,0.0,14.0
5.404498175500577e-15,1.7555464478435533e-19,1.6863556227229538e-18,740.4445379781877,0.05903733869834924,380.66289490314944,1.1061073622992264e-05,1.1061069421666127e-05,4999.999306605754,0.0003662646214668983,2.825838171669064e-20,5.446165437005435e-17,0.0,1.352704448058003e-08,1.352704448058003e-08,0.29999999594188664,0.179999997565132,0.9999999534801649,0.9999999594188671,0.9999999767400822,71.42857142857143,0.0,14.0
1.2072570686721582e-05,5.09915233911756e-10,3.4287960391492416e-09,888.2343497496773,0.047910537016777846,448.20153571649223,1.0374674553258426e-05,1.0374670612647157e-05,4999.999451241349,0.000633957851082071,6.312358699899311e-11,1.0285740273708697e-07,0.0,2.3476730983849963e-08,2.3476730983849963e-08,0.2999999929569807,0.1799999957741884,0.9999999192629523,0.9999999295698087,0.9999999596314754,78.57142857142857,0.0,14.0
3.978789777666705,0.0003482809035595807,0.0006675129043647819,1119.4827843662565,0.01818241121881069,552.2177507711405,3.640045193667545e-05,3.640043811069658e-05,4999.9991032943835,0.10809964432712636,2.0803811317293845e-05,0.009333810270810783,0.0,2.47961944508011e-05,2.47961944508011e-05,0.2999925611416647,0.17999553668499885,0.9999147280256945,0.999925613261186,0.9999573631038948,85.71428571428572,0.0,14.0
4019.771642202608,0.6007789445356433,0.31997723965638036,1292.1219151563391,0.01029031520168361,630.0535008369168,1.961377970198362e-05,1.9613772252084254e-05,4999.995019312328,0.7826146246064751,0.021018092298415697,0.06811399683497604,0.0,0.021046996162501132,0.021046996162501132,0.29368590115124965,0.1762115406907498,0.9295694187195482,0.9381786163397184,0.9641418042588695,92.85714285714286,0.0,14.0
23.7265401750686,0.002391009733600307,0.003398718427732794,1216.386552911671,0.021741858938509873,597.6600583337196,7.709467836381546e-06,7.709464908095393e-06,4999.997464238381,0.3688790757853768,0.0001240584430433974,0.03214398109032118,0.0,0.0001376820456892363,0.0001376820456892363,0.2999586953862932,0.17997521723177592,0.9995265926556868,0.9995870107293595,0.9997632683068961,100.0,0.0,14.0
8.233329578957016e-09,5.5730551592222855e-14,2.914712957682439e-12,123.921280832531,0.20642275568954335,59.17366729105239,0.0009405161269604732,0.0009405161043800724,4999.9952945891955,0.14282756465164223,4.3049430767906455e-14,9.510924729462829e-11,0.0,5.274969851363989e-06,5.274969851363989e-06,0.2999984175090446,0.17999905050542675,0.9999818593741693,0.9999841751739217,0.9999909296459489,0.0,0.075,14.0
0.16919351415982,1.5850406708675125e-06,8.54622779897894e-05,376.4606295884205,0.1134770575648001,179.32607255419546,7.09308463239371e-05,7.093082950830307e-05,4999.998441975676,0.11165756230290994,8.846584367055919e-07,0.004233636442857299,0.0,5.008444146098624e-06,5.008444146098624e-06,0.29999849746675616,0.1799990984800537,0.9999827759503416,0.9999849747428151,0.999991387938087,7.142857142857143,0.075,14.0
10.041067224151417,0.0006369655736995288,0.0021096252720435196,639.5785496332351,0.03969660488315159,303.4787959857211,7.725051575451297e-05,7.725048671806178e-05,4999.99674305302,0.48993583960059445,5.2501509159404e-05,0.04012773565405467,0.0,7.059603291752973e-05,7.059603291752973e-05,0.29997882119012476,0.17998729271407485,0.9997572407558306,0.9997882268522953,0.9998786130105147,14.285714285714286,0.075,14.0
12.777508303637703,0.001104025338569056,0.0021232869503188543,784.173774861448,0.023020768805630018,374.41980015803347,4.844091436797947e-05,4.844089597786511e-05,4999.99777640995,0.3251422216331144,6.680947893907613e-05,0.027116300379589602,0.0,7.88177730432722e-05,7.88177730432722e-05,0.299976354668087,0.1799858128008522,0.9997289714714748,0.9997635653171045,0.9998644765524349,21.42857142857143,0.075,14.0
