capsule_calcium_lactate_mol_m3,spore_density_rel,active_density_rel,lactate_mol_m3,oxygen_mol_m3,calcium_mol_m3,inorganic_carbon_mol_m3,hydrated_carbon_mol_m3,portlandite_mol_m3,calcite_mol_m3,csh_volume_fraction,biomass_carbon_mol_m3,ammonium_mol_m3,solid_fraction,healing_ratio,aperture_mm,porosity,permeability_ratio,transmissivity_ratio,sorptivity_ratio,x_mm,time_d
2509.000755342819,0.41338242548795606,0.36469853365215066,2796.333423826185,0.0017538848807658746,1336.5713500738052,1.7401086513643226e-05,1.7401079905375883e-05,4999.992997046152,1.1004607041404568,0.024723135915065947,0.09302748947361267,0.0,0.024763778608958655,0.024763778608958655,0.2925708664173124,0.17554251985038744,0.917530793860626,0.9275332121093532,0.9578782771629316,20.0,21.0
1521.795187236831,0.24898334351062296,0.2231453666935365,2965.339679571586,0.0024683220581053827,1420.4543635547427,2.299611038029727e-05,2.2996101645964047e-05,4999.993824431479,0.970003954546591,0.014995431615088803,0.0822314507570451,0.0,0.015031256223501464,0.015031256223501464,0.29549062313294955,0.17729437387976973,0.949305763728381,0.9555806511785211,0.9743232337003881,22.0,21.0
340.3979934835154,0.05318614682112097,0.05293242562758185,3110.977948280815,0.006895017772991259,1493.6660989110499,3.2542068783014875e-05,3.254205642263032e-05,4999.994933313414,0.7897755660089129,0.0033542061875381024,0.06699456683292052,0.0,0.0033833745226294594,0.0033833745226294594,0.29898498764321113,0.1793909925859267,0.9884154577261675,0.9898841793713494,0.9941908557848274,24.0,21.0
55.74495971311264,0.007768364623923532,0.010022301409250572,3252.8018039957915,0.009141127312585165,1564.8730454520746,1.9062492459240722e-05,1.906248521875221e-05,4999.996106405883,0.586660638473781,0.0005492984458583162,0.049657035144564425,0.0,0.0005709652520047596,0.0005709652520047596,0.29982871042439857,0.17989722625463914,0.9980378905498546,0.9982880820618074,0.9990184635680437,26.0,21.0
340.3979934835154,0.053482625847194626,0.05254705646861358,3397.318287804086,0.005298136326597007,1637.022516607196,2.2270705358921054e-05,2.2270696899845654e-05,4999.9955886882135,0.6863282841947089,0.0033542061875381024,0.05859967591986672,0.0,0.0033795539625740313,0.0033795539625740313,0.2989861338112278,0.17939168028673666,0.988428481810459,0.9898955636680488,0.9941974058558285,28.0,21.0
1521.795187236831,0.2499415784415534,0.22195982106333986,3542.331631138195,0.0015480473529773824,1709.2175013665935,1.1640533500290137e-05,1.1640529078868702e-05,4999.995490353876,0.7081260283132023,0.014995431615088803,0.06069633115581465,0.0,0.015021584433901785,0.015021584433901785,0.2954935246698295,0.17729611480189766,0.9493377465767848,0.9556088011045413,0.9743396464153478,30.0,21.0
2509.000755342819,0.4150876483027672,0.3626143634331621,3671.092959669199,0.0005409323473430928,1774.0755616090732,5.74322831901157e-06,5.743226137562117e-06,4999.995747048899,0.6681539107971349,0.024723135915065947,0.057388779457130834,0.0,0.024747812466229993,0.024747812466229993,0.292575656260131,0.17554539375607858,0.9175822558737832,0.9275787683646741,0.9579051392876975,32.0,21.0
1521.795187236831,0.25021119370287304,0.22162239175949516,3766.8559043197797,0.0007607457756658811,1824.0450828359403,7.086087125151944e-06,7.086084433644451e-06,4999.995982172267,0.6308139782823787,0.014995431615088803,0.054288566918597604,0.0,0.015018729111606496,0.015018729111606496,0.29549438126651806,0.1772966287599108,0.949347188763217,0.9556171116796219,0.9743444918319275,34.0,21.0
340.3979934835154,0.053853982348467354,0.0520588432243804,3843.974055892833,0.002143705214100177,1865.335832287803,9.848232326185643e-06,9.848228585532867e-06,4999.996435726126,0.552279836955997,0.0033542061875381024,0.04758258502512054,0.0,0.0033746032269526527,0.0033746032269526527,0.29898761903191423,0.17939257141914852,0.988445358795149,0.9899103157301578,0.9942058935628721,36.0,21.0
55.74495971311242,0.008077062374540398,0.00956739782253997,3921.5513511578233,0.002867114315742079,1906.4262546245209,5.75011462342572e-06,5.750112439360442e-06,4999.997172355477,0.4162866422507314,0.0005492984458583136,0.03584318696016315,0.0,0.00056467292539126,0.00056467292539126,0.2998305981223826,0.17989835887342956,0.9980594981496005,0.998306937610315,0.999029277924126,38.0,21.0
340.3979934835128,0.053931336981279616,0.05195823089676646,4005.33919836162,0.0016908574959787067,1949.9281994811224,7.083302377573745e-06,7.083299687123935e-06,4999.996605242004,0.5251607465352096,0.003354206187538078,0.045383936983106395,0.0,0.0033736016528968953,0.0033736016528968953,0.2989879195041309,0.17939275170247856,0.9884487731727586,0.9899133002100515,0.9942076106994748,40.0,21.0
1521.795187236828,0.25045487249403503,0.2213186746663405,4092.4693524096638,0.0004977270507997332,1994.6361240815713,4.0026411026707966e-06,4.002639582348154e-06,4999.9964236067,0.5614223872464874,0.01499543161508876,0.04858223005853276,0.0,0.015016166311151527,0.015016166311151527,0.2954951501066545,0.17729709006399272,0.9493556636774789,0.9556245708945729,0.9743488408560247,42.0,21.0
2509.000755342819,0.41552091510582,0.3620805360645197,4165.901597107051,0.0001833679145388287,2033.040381846454,2.9587979762398046e-06,2.9587968523999588e-06,4999.996478059021,0.5529518380802639,0.024723135915065947,0.047889660275707034,0.0,0.024743557773118624,0.024743557773118624,0.2925769326680644,0.17554615960083864,0.9175959699514629,0.9275909085483025,0.9579122976303535,44.0,21.0
1521.7951872368355,0.25052418326436193,0.22123152257064854,4209.741086318184,0.00028606363800850733,2058.0147807686003,2.9530172830465153e-06,2.953016161402349e-06,4999.996553413367,0.5410059041196473,0.014995431615088853,0.04689036580671423,0.0,0.015015412280706946,0.015015412280706946,0.2954953763157879,0.17729722578947274,0.9493581571884953,0.9556267655617757,0.974350120433356,46.0,21.0
340.3979934835169,0.05402803072436958,0.05183084621476271,4239.008231704344,0.0008412982752634788,2076.1136656973244,4.017171945141025e-06,4.017170419299133e-06,4999.996824285195,0.48992478336750833,0.003354206187538122,0.042489494522419895,0.0,0.0033723003029626332,0.0033723003029626332,0.2989883099091112,0.1793929859454667,0.9884532095031117,0.9899171779679327,0.9942098417854812,48.0,21.0
55.74495971311264,0.008162039851350066,0.009444078392207211,4272.332820631018,0.0011854331832730032,2095.612307923391,3.0378864450895627e-06,3.0378852912095537e-06,4999.997436780642,0.37157601089396186,0.0005492984458583162,0.03222112827581785,0.0,0.0005630216528858966,0.0005630216528858966,0.2998310935041342,0.17989865610248054,0.99806516861228,0.998311885843013,0.9990321159063306,50.0,21.0
340.3979934835128,0.054047799883830204,0.05180508113839629,4314.811992351376,0.0007233540347897488,2118.82676196538,3.4159660833328893e-06,3.415964785846941e-06,4999.996866782347,0.4829179166760656,0.003354206187538078,0.041922573878513926,0.0,0.0033720415223109806,0.0033720415223109806,0.2989883875433067,0.17939303252598401,0.9884540916937964,0.9899179490828004,0.9942102854496107,52.0,21.0
1521.795187236828,0.2505858761466746,0.22115439243100915,4363.010977450056,0.00021774915161351367,2144.291882775018,2.6683251951436534e-06,2.6683241816340455e-06,4999.9966668968,0.5230488302676838,0.01499543161508876,0.045416106046267335,0.0,0.015014749082236404,0.015014749082236404,0.29549557527532905,0.17729734516519743,0.9493603503304014,0.9556286958578755,0.9743512458710162,54.0,21.0
2509.000755342819,0.41563045317465114,0.3619451951335774,4399.599103711327,8.983233563413647e-05,2164.3724077698353,2.4914945951067306e-06,2.491493648762666e-06,4999.99666474125,0.5231200945338007,0.024723135915065947,0.045433346194743686,0.0,0.0247424560141765,0.0247424560141765,0.29257726319574706,0.17554635791744821,0.9175995212568648,0.9275940522836992,0.9579141512979463,56.0,21.0
1521.7951872368355,0.2506019563811393,0.22113404947713247,4409.157611831948,0.00016629960738308373,2172.1993533396685,2.499625415227642e-06,2.499624465795249e-06,4999.996697659629,0.5181327001171845,0.014995431615088853,0.04501102390613253,0.0,0.015014567517577177,0.015014567517577177,0.2954956297447269,0.1772973778468361,0.949360950750218,0.9556292243178612,0.9743515539835804,58.0,21.0
340.3979934835169,0.0540702849691118,0.05177524708742284,4407.058832474369,0.0005166483677754511,2174.5256477971366,2.723652626002467e-06,2.7236515914778483e-06,4999.996917844862,0.4744333915235218,0.003354206187538122,0.04123016124037494,0.0,0.003371728168133722,0.003371728168133722,0.29898848154955987,0.17939308892973593,0.988455159927994,0.9899188828164552,0.9942108226769583,60.0,21.0
55.74495971311299,0.008182177370299118,0.009414757878831283,4411.54554073225,0.0007763705568611289,2179.4538641958206,2.52497848268242e-06,2.5249775236201754e-06,4999.997499396122,0.3607932350045469,0.0005492984458583196,0.0313543917647161,0.0,0.0005626234187116689,0.0005626234187116689,0.2998312129743865,0.1798987277846319,0.9980665361503582,0.998313079201103,0.9990328003375857,62.0,21.0
340.3979934835154,0.05407296104931439,0.05177157276943605,4427.229140040345,0.0004952435248590735,2189.073204209804,2.6135130666055784e-06,2.6135120739152544e-06,4999.996924851931,0.47322288771417226,0.0033542061875381024,0.041136469335954454,0.0,0.0033716834612799325,0.0033716834612799325,0.298988494961616,0.17939309697696962,0.9884553123351287,0.9899190160341111,0.9942108993242473,64.0,21.0
1521.795187236831,0.25061050800900353,0.22112291650960042,4450.2625494494305,0.00015392137749171687,2201.724568274007,2.4430727127999054e-06,2.443071784847918e-06,4999.996716720665,0.5150472263101623,0.014995431615088803,0.04476658057003915,0.0,0.015014453563514996,0.015014453563514996,0.29549566393094545,0.17729739835856728,0.9493613275873395,0.9556295559913286,0.9743517473619778,66.0,21.0
2509.000755342819,0.41564605051236225,0.36192512758827916,4463.093529829708,7.286078967860205e-05,2209.673337398648,2.409682627931575e-06,2.409681712662139e-06,4999.996696025125,0.51801614097642,0.024723135915065947,0.04502700231091983,0.0,0.02474226751274133,0.02474226751274133,0.29257731974617757,0.17554639184770654,0.9176001288555692,0.9275945901503733,0.9579144684446358,68.0,21.0
1521.795187236831,0.2506064035423102,0.22112758344030123,4450.585320317156,0.0001575514770240731,2206.2071736096054,2.4512752582913933e-06,2.451274327223834e-06,4999.996713163815,0.5156204340585858,0.014995431615088803,0.044823008417332985,0.0,0.015014474733473148,0.015014474733473148,0.29549565757995805,0.17729739454797483,0.9493612575799443,0.9556294943742704,0.9743517114368632,70.0,21.0
340.3979934835154,0.05406699783083645,0.05177852267659166,4428.321007735771,0.000509850979135053,2198.198075171706,2.659189718323277e-06,2.6591887082835955e-06,4999.996919159006,0.4741793848907341,0.0033542061875381024,0.041233088344739426,0.0,0.0033717187870501396,0.0033717187870501396,0.298988484363885,0.17939309061833097,0.9884551919084149,0.9899189107702433,0.9942108387602777,72.0,21.0
55.74495971311264,0.008177344766770739,0.009420751682588387,4414.288416557097,0.0008053331247781859,2193.626623762916,2.549157492498073e-06,2.5491565242519173e-06,4999.99749246816,0.3618560020046716,0.0005492984458583162,0.03146778050043466,0.0,0.0005626626692852688,0.0005626626692852688,0.2998312011992144,0.17989872071952864,0.9980664013636358,0.9983129615818493,0.9990327328789762,74.0,21.0
340.3979934835154,0.054057886048319036,0.05178958783379764,4412.789923508183,0.000541079945045275,2194.4293433824055,2.81439846688311e-06,2.8143973978905106e-06,4999.996906805709,0.4762858919330648,0.0033542061875381024,0.04142062339965331,0.0,0.003371796585485451,0.003371796585485451,0.29898846102435434,0.17939307661461262,0.9884549266910264,0.9899186789461887,0.9942107053794113,76.0,21.0
1521.795187236831,0.2505789760648155,0.22115999958435245,4419.725430911358,0.00017556794145520027,2198.8208295691584,2.5063901300310664e-06,2.5063891780292326e-06,4999.9966791340885,0.5210915597690264,0.014995431615088803,0.04530766829075023,0.0,0.01501467679547015,0.01501467679547015,0.2954955969613589,0.17729735817681536,0.9493605893769255,0.9556289062548732,0.9743513685405925,78.0,21.0
2509.000755342819,0.4155987331817099,0.3619804197855289,4417.42034326251,9.757282480793334e-05,2199.005181273187,2.4858363412306958e-06,2.4858353970358045e-06,4999.996639369905,0.5271868298011129,0.024723135915065947,0.04583832133513201,0.0,0.024742606208614147,0.024742606208614147,0.2925772181374158,0.17554633088244945,0.9175990371337345,0.9275936237216855,0.9579138986014006,80.0,21.0
1521.795187236831,0.25054563501726523,0.22119990015761273,4390.942915465639,0.00024163627907338993,2188.37449779058,2.70900557505654e-06,2.7090045460953086e-06,4999.996633893899,0.5282786798245331,0.014995431615088803,0.04593689249198437,0.0,0.015014942233317485,0.015014942233317485,0.29549551733000473,0.17729731039800284,0.9493597115955278,0.9556281336747993,0.9743509180965181,82.0,21.0
340.3979934835154,0.05401015715991681,0.05184859010220024,4356.036627470106,0.0008067194547244525,2173.8802583845936,3.6952335213196014e-06,3.695232117759539e-06,4999.996832025385,0.48855751851284,0.0033542061875381024,0.04249673478739156,0.0,0.0033722498065416606,0.0033722498065416606,0.2989883250580375,0.1793929950348225,0.9884533816468171,0.9899173284371917,0.9942099283586022,84.0,21.0
55.74495971311264,0.008137788043980819,0.009474136095455547,4330.5566835609025,0.001331651921171588,2163.4301813234674,3.1697553463877883e-06,3.169754142420032e-06,4999.997402634717,0.37685790094138133,0.0005492984458583162,0.03278599894234487,0.0,0.0005632167259489915,0.0005632167259489915,0.2998310349822153,0.17989862098932918,0.9980644987309543,0.9983113012827346,0.9990317806411136,86.0,21.0
340.3979934834824,0.05396821371132733,0.05189938610003138,4318.644827893602,0.0009547153909483542,2158.871550000291,4.47329184564435e-06,4.473290146554497e-06,4999.996772226398,0.4982258594325109,0.003354206187537785,0.04334356258467222,0.0,0.0033726068819180197,0.0033726068819180197,0.29898821793542457,0.17939293076125476,0.9884521643674037,0.9899162644241459,0.9942093161741161,88.0,21.0
1521.795187179381,0.2504190833644169,0.22134933760134795,4316.08376481946,0.0003291643993778878,2158.3506244739556,3.157540829902022e-06,3.157539630573704e-06,4999.996474783598,0.5533560934355223,0.014995431614522667,0.04813012836667019,0.0,0.015015868402710148,0.015015868402710148,0.29549523947918693,0.17729714368751218,0.9493566488333723,0.9556254379810248,0.9743493464016756,90.0,21.0
2509.0007171308143,0.41537780293294874,0.3622395154592635,4305.168567125779,0.00022494538723086317,2154.045902696368,3.038260370072281e-06,3.0382592160502448e-06,4999.996375059345,0.5692403231519119,0.02472313553853302,0.04951343438531685,0.0,0.024744158970008766,0.024744158970008766,0.2925767523089973,0.17554605138539842,0.9175940321147191,0.9275891931089525,0.9579112861401723,92.0,21.0
1521.7858370614883,0.25027093737810385,0.22152119797938946,4271.1227885455955,0.000635495029976386,2139.418888024397,4.453990691605655e-06,4.453988999846956e-06,4999.996290539474,0.582304254957223,0.014995339480538597,0.05065859472960348,0.0,0.015016845394832131,0.015016845394832131,0.2954949463815503,0.1772969678289302,0.9493534180129064,0.9556225943689246,0.9743476884628538,94.0,21.0
339.55631752235627,0.05361022349710307,0.052043809026002454,4229.802195073767,0.002206070647081603,2121.470084679141,7.671476610642224e-06,7.67147369678627e-06,4999.996446460429,0.5494375712860132,0.003345912499646663,0.04782121132279075,0.0,0.003366204567267898,0.003366204567267898,0.2989901386298196,0.17939408317789177,0.9884739901991626,0.9899353421541769,0.9942202925907128,96.0,21.0
27.87247985655632,0.003760206180299866,0.0052128983264617314,4199.037475110033,0.004250779273673993,2108.0817207310156,3.7234719257490386e-06,3.7234705114631863e-06,4999.997542572982,0.36701307210154743,0.0002746492229291581,0.031939653441127105,0.0,0.0002882039095144424,0.0002882039095144424,0.29991353882714566,0.1799481232962874,0.999009230248611,0.9991356374319984,0.9995044923603951,98.0,21.0
0.8416759611592727,9.094045144564455e-05,0.00020205014077777275,4183.404591397418,0.005359813489652812,2101.277402858732,2.8397063260972538e-06,2.839705247491973e-06,4999.999603457783,0.036525615148438016,8.293687891433565e-06,0.002971367426454343,0.0,9.642667814238067e-06,9.642667814238067e-06,0.2999971071996557,0.17999826431979343,0.9999668390450447,0.9999710722754995,0.999983419385064,100.0,21.0
0.5680872954985807,1.735629358967516e-07,0.0012258224097588717,152.62387766782751,0.22009066360000734,71.85280803245762,0.005825283678536958,0.005825283657924145,4999.988315490604,1.5791783341381698,9.490638303699073e-06,0.09191294527239952,0.0,6.781354015279633e-05,6.781354015279633e-05,0.2999796559379541,0.1799877935627725,0.9997668080981468,0.9997965731752583,0.9998833972509729,0.0,28.0
18.812467542426845,0.0007277697973673942,0.011586409504974315,457.7750423263296,0.14954934333538078,215.53322345506575,0.001541126193503942,0.0015411261303819896,4999.965978314261,5.3313545639701925,0.0003142867768034763,0.43467180384855136,0.0,0.0005111866849616417,0.0005111866849616417,0.2998466439945115,0.1799079863967069,0.9982431820261064,0.9984672237470166,0.9991212048726152,2.0,28.0
229.18277222156513,0.032488301306512174,0.06796053622506312,762.960434535719,0.061613431534250945,359.24874069906343,0.0005699125916519653,0.000569912499560598,4999.966633503769,5.239784911333373,0.0038287967603376195,0.4343393586931207,0.0,0.004022314778212945,0.004022314778212945,0.2987933055665361,0.17927598333992167,0.9862391646567386,0.9879815276367905,0.9930957479803941,4.0,28.0
1027.1259254138404,0.17740106661218355,0.2567781567903772,1067.5909197126182,0.016909097133646855,502.8929948489787,0.00018271718409213058,0.00018271714410018056,4999.971477485066,4.483042845993703,0.017159476593997157,0.37297344923724884,0.0,0.017325046284411432,0.017325046284411432,0.2948024861146766,0.17688149166880593,0.9417434998431666,0.9489201325951558,0.9704346963310652,6.0,28.0
1693.4443866445654,0.30175576099740986,0.41112504303041614,1360.809825715105,0.0054868102575028384,641.704167151899,6.354197552405617e-05,6.354195824358666e-05,4999.977053696426,3.606815007458693,0.028291194484410316,0.3002200921337808,0.0,0.028424402946760876,0.028424402946760876,0.29147267911597174,0.17488360746958304,0.9057890549641926,0.9171276658062832,0.9517295072467769,8.0,28.0
1027.1322362548665,0.18107266203737046,0.25186112397072624,1626.538353967999,0.006868187543316326,768.378553745568,6.63583298407457e-05,6.63583062293269e-05,4999.980980775657,2.98903177968,0.017159582024817356,0.24926273768366788,0.0,0.01726997424800173,0.01726997424800173,0.2948190077255995,0.17689140463535968,0.9419245304654307,0.9490796824830336,0.9705279648034005,10.0,28.0
229.7508595170423,0.03725093234873317,0.06095853370103265,1870.2684778432972,0.019871552370869273,885.1660763732044,0.00010907048133680484,0.00010907044028367959,4999.985349569062,2.2973875928564853,0.0038382873986409645,0.19131422596115902,0.0,0.003923135517558849,0.003923135517558849,0.29882305934473236,0.1792938356068394,0.9865767417736072,0.9882767060432424,0.9932656954579712,12.0,28.0
37.62493508485369,0.004824542555715303,0.012335264908373758,2105.9409348155227,0.029272627940344697,998.2602448448284,7.615937065645875e-05,7.615934181801671e-05,4999.9893071603665,1.6576938169636513,0.0006285735536069526,0.13729655781891018,0.0,0.0006897962234553139,0.0006897962234553139,0.2997930611329634,0.17987583667977805,0.9976298959742956,0.9979320384579057,0.9988142449796636,14.0,28.0
229.75085951706455,0.038186229786905855,0.05956452571952144,2339.547195590446,0.01607860669609962,1110.3888115911677,7.78936882065852e-05,7.789365864146954e-05,4999.988869931443,1.7439840920989729,0.0038382873986413223,0.1461983476963859,0.0,0.003902696978503869,0.003902696978503869,0.2988291909064488,0.1792975145438693,0.9866463193936977,0.9883375427534582,0.9933007195173563,16.0,28.0
1027.1322362936398,0.18423858607519408,0.24760099967319957,2571.1197717302675,0.004526781818223908,1221.6914124852274,3.478979570830501e-05,3.478978249912276e-05,4999.989401448339,1.6652858393411851,0.01715958202546514,0.1403955786473723,0.0,0.0172210850871897,0.0172210850871897,0.29483367447384307,0.17690020468430584,0.9420852589334212,0.9492213348687853,0.9706107659270121,18.0,28.0
1693.4444124356726,0.30742737752891114,0.4036562884509918,2789.808106478815,0.0015428400145852512,1327.4169998958043,1.4573466135511308e-05,1.4573460601244034e-05,4999.990787577391,1.4477808531405556,0.02829119491528469,0.12234640952087289,0.0,0.02834466498815192,0.02834466498815192,0.2914966005035544,0.17489796030213264,0.9060436105225999,0.9173534924637275,0.9518632309962393,20.0,28.0
1027.1322362936398,0.18513168293489418,0.2463840478800058,2981.274815757038,0.0021763055895501838,1421.037071974286,1.9992660464503913e-05,1.9992652870966423e-05,4999.991847827251,1.2807177232781073,0.01715958202546514,0.1085492126538623,0.0,0.017206882050076935,0.017206882050076935,0.29483793538497693,0.17690276123098614,0.9421319568429929,0.9492624896610237,0.970634821569365,22.0,28.0
229.75085951706455,0.0393865689212431,0.05778592924699372,3152.6976076667415,0.006452541129822473,1505.5409979215397,3.2184079485422986e-05,3.218406726101237e-05,4999.9932591151455,1.0529524628863376,0.0038382873986413223,0.08932572245977682,0.0,0.0038771754974817867,0.0038771754974817867,0.29883684735075544,0.17930210841045327,0.9867332057453337,0.9884135126934682,0.9933444547312548,24.0,28.0
37.62493508485369,0.00564315949644407,0.010810661609231767,3317.8338259119396,0.008841923671916656,1587.0437457530588,1.9359730612635287e-05,1.9359723259246587e-05,4999.99476356169,0.7977497450300776,0.0006285735536069526,0.06755862965967763,0.0,0.000658036394550071,0.000658036394550071,0.299802589081635,0.179881553448981,0.9977389279326788,0.9980271895671018,0.9988688241869794,26.0,28.0
229.75085951706455,0.03963842325047014,0.057419995048945786,3482.037340800547,0.004981158182671122,1667.9988867343745,2.2250831746042224e-05,2.2250823294515355e-05,4999.994137381809,0.9144672580665953,0.0038382873986413223,0.07808045598848923,0.0,0.003872060901597553,0.003872060901597553,0.2988383817295207,0.17930302903771245,0.9867506187743162,0.9884287378088343,0.9933532195419292,28.0,28.0
1027.1322362936398,0.18593478698407787,0.24529121684034405,3644.702035689374,0.0013929471224833078,1748.2316632871812,1.0423951114750064e-05,1.042394715542294e-05,4999.994073053262,0.9309191475428422,0.01715958202546514,0.07977882799422907,0.0,0.017193963136767063,0.017193963136767063,0.2948418110589699,0.17690508663538193,0.9421744342184696,0.9492999246027011,0.9706567025568151,30.0,28.0
1693.4444124356726,0.30885003928342963,0.4017527927033321,3794.797790262272,0.00047124401307970225,1822.8992527456603,5.230944546480611e-06,5.2309425596118315e-06,4999.994435601396,0.8742109229027635,0.02829119491528469,0.07507426286284097,0.0,0.02832348165374206,0.02832348165374206,0.29150295550387734,0.17490177330232642,0.906111245266243,0.9174134922252525,0.9518987578867003,32.0,28.0
1027.1322362936398,0.18616184706054448,0.24497688439349,3919.4710376308803,0.0006625512664178705,1886.1456441913863,6.1806633805245934e-06,6.180661032924081e-06,4999.994731991757,0.8273364850904023,0.01715958202546514,0.07119268009793249,0.0,0.017190137576774952,0.017190137576774952,0.29484295872696753,0.1769057752361805,0.9421870129330041,0.9493110100594805,0.9706631820219639,34.0,28.0
229.75085951706455,0.039955786207655955,0.05695153836018939,4027.2530219910464,0.001983273479903613,1941.5777031164384,9.704747670687925e-06,9.704743984534905e-06,4999.995281536419,0.7337130736274792,0.0038382873986413223,0.06321365379190476,0.0,0.0038653852093530738,0.0038653852093530738,0.2988403844371941,0.17930423066231643,0.9867733470226898,0.9884486102268865,0.9933646596405017,36.0,28.0
37.624935084853526,0.005903953793545976,0.010363544108652851,4131.567581332464,0.002740787272707884,1995.1679721185467,5.803650808780844e-06,5.803648604380923e-06,4999.996189740817,0.5707490257568311,0.0006285735536069496,0.04915429145518069,0.0,0.0006496527051442268,0.0006496527051442268,0.2998051041884567,0.17988306251307404,0.9977677107610423,0.998052307756294,0.9988832317949092,38.0,28.0
229.75085951706268,0.0400212608018249,0.05685629261044099,4237.0783995141155,0.0015677767717998863,2049.0615448135063,7.007948695527583e-06,7.007946033699351e-06,4999.995508919949,0.6974974338812726,0.003838287398641295,0.06027577524228368,0.0,0.003864047677576768,0.003864047677576768,0.29884078569672695,0.17930447141803618,0.986777900868227,0.9884525918670614,0.9933669517697008,40.0,28.0
1027.1322362936385,0.1863653378329426,0.2446972540205481,4342.543316303166,0.0004406342131454048,2102.7881305548744,3.5549861252088345e-06,3.5549847749189214e-06,4999.995321137422,0.734725348250561,0.01715958202546509,0.06357530396537109,0.0,0.01718671722194399,0.01718671722194399,0.2948439848334168,0.1769063909000501,0.9421982594110728,0.9493209214123989,0.9706689751975556,42.0,28.0
1693.4444124356726,0.3092104457640984,0.4012656235358315,4436.701159176274,0.0001569315067022757,2151.3983489478014,2.7650320076650114e-06,2.7650309574232676e-06,4999.995402840013,0.7215921369724836,0.02829119491528469,0.06249307163441778,0.0,0.02831784507028615,0.02831784507028615,0.29150464647891416,0.17490278788734848,0.9061292425471518,0.917429457747559,0.9519082111985124,44.0,28.0
1027.1322362936437,0.18642360743704722,0.24461615851695023,4507.8134626726915,0.00024487551098967427,2189.562199935974,2.8220280847816183e-06,2.8220270128910617e-06,4999.995494861391,0.7073864585487276,0.017159582025465202,0.061309567798353296,0.0,0.017185707530165618,0.017185707530165618,0.29484428774095034,0.1769065726445702,0.9422015794006896,0.9493238472657556,0.9706706853514685,46.0,28.0
229.75085951706566,0.04010387038582469,0.05673403527075991,4565.375348717202,0.000762409835904868,2221.348951253743,3.929024881230612e-06,3.929023388869608e-06,4999.99580578848,0.6500276619401124,0.0038382873986413444,0.05637320791561818,0.0,0.0038622945032899918,0.0038622945032899918,0.298841311649013,0.1793047869894078,0.9867838698606238,0.9884578108315419,0.9933699561898497,48.0,28.0
37.62493508485369,0.005975951838685461,0.010242735061218986,4622.424704090441,0.001108216522684785,2252.5638439518493,2.92110514653549e-06,2.9211040370125056e-06,4999.996543663491,0.5112296046274929,0.0006285735536069526,0.044332726251207974,0.0,0.0006474545079668756,0.0006474545079668756,0.2998057636476099,0.17988345818856596,0.9977752577010605,0.9980588937967078,0.9988870094765776,50.0,28.0
229.75085951706268,0.04012064925825334,0.05670958542893687,4682.989775612356,0.0006544217706827218,2285.063239660329,3.3178030405841087e-06,3.317801780383416e-06,4999.995863197781,0.6406766775160797,0.003838287398641295,0.055616066259964334,0.0,0.0038619491486615474,0.0038619491486615474,0.29884141525540153,0.1793048491532409,0.9867850456848389,0.9884588389080713,0.9933705480256796,52.0,28.0
1027.1322362936385,0.18647507015599596,0.24454530171887073,4745.267092387396,0.00018743519725422924,2318.1170551283503,2.5357815882722424e-06,2.5357806251066553e-06,4999.995645865865,0.6834241619361869,0.01715958202546509,0.059341775727318816,0.0,0.01718482254419324,0.01718482254419324,0.294844553236742,0.1769067319420452,0.9422044893496607,0.9493264117554591,0.9706721842876002,54.0,28.0
1693.4444124356726,0.30930147214265347,0.40114251452853805,4797.76026446487,7.488604669718852e-05,2346.6702010565728,2.3486366903318423e-06,2.348635798249477e-06,4999.995649684761,0.6820856525800124,0.02829119491528469,0.059240599325517285,0.0,0.02831638599960248,0.02831638599960248,0.2915050842001192,0.17490305052007155,0.9061339013181893,0.9174335905694782,0.9519106582648338,56.0,28.0
1027.1322362936437,0.18648863984326444,0.2445263166767651,4829.495854095826,0.00013980543961640324,2365.7707236726355,2.355461217252005e-06,2.3554603225774804e-06,4999.995687052742,0.6768198060577666,0.017159582025465202,0.058797332080944543,0.0,0.017184578629246355,0.017184578629246355,0.29484462641122605,0.17690677584673564,0.9422052913749173,0.9493271185667623,0.9706725974163056,58.0,28.0
229.75085951706566,0.0401400333159923,0.05668067331188585,4850.599163305252,0.0004582670244364374,2379.80643265487,2.603377383341591e-06,2.6033763945011018e-06,4999.995933218745,0.6292119755514957,0.0038382873986413444,0.054679274421204224,0.0,0.0038615257292966302,0.0038615257292966302,0.298841542281211,0.1793049253687266,0.9867864872964445,0.9884600993743029,0.9933712736416553,60.0,28.0
37.62493508485393,0.005993187993601569,0.010213791144578271,4873.751964051792,0.0007106020880327117,2394.42362812826,2.3758208685007194e-06,2.375819966092991e-06,4999.996626407144,0.49685608141677445,0.0006285735536069563,0.04317718062747318,0.0,0.000646923658749079,0.000646923658749079,0.2998059229023753,0.17988355374142517,0.9977770802406576,0.9980604842836693,0.9988879217613243,62.0,28.0
229.75085951706455,0.040142430881990605,0.05667696495707844,4902.466971200862,0.00043843237562668204,2411.2380402810672,2.4859136643766288e-06,2.4859127201523683e-06,4999.995943026964,0.6275611425412074,0.0038382873986413223,0.05455099653214064,0.0,0.0038614647600130596,0.0038614647600130596,0.29884156057199607,0.17930493634319764,0.9867866948780744,0.9884602808722855,0.9933713781250567,64.0,28.0
